Trace for Mass:	As75(LR)
Resolution:	Low
	
Time	Intensity
[sec]	[cps]

3.007999897003174	21206.599609375	
4.51200008392334	21513.30078125	
6.014999866485596	21320.099609375	
7.51800012588501	21231.30078125	
9.020999908447266	21239.19921875	
10.52400016784668	21538.	
12.02700042724609	21255.900390625	
13.52999973297119	21394.	
15.03299999237061	21513.400390625	
16.53700065612793	21483.30078125	
18.04000091552734	21220.69921875	
19.54299926757813	21223.900390625	
21.04599952697754	21294.69921875	
22.54899978637695	21432.5	
24.05200004577637	22018.099609375	
25.55500030517578	202871.203125	
27.0580005645752	2373637.25	
28.5620002746582	7447393.	
30.06500053405762	10533083.	
31.56800079345703	9446480.	
33.07099914550781	6449988.	
34.57400131225586	3673824.	
36.07699966430664	1958531.25	
37.58000183105469	1024494.375	
39.08300018310547	552114.375	
40.58599853515625	312955.59375	
42.09000015258789	194077.203125	
43.59299850463867	129104.3984375	
45.09600067138672	93314.	
46.5989990234375	73450.3984375	
48.10200119018555	61059.5	
49.60499954223633	52800.19921875	
51.10800170898438	47046.19921875	
52.61100006103516	42614.5	
54.1150016784668	39800.69921875	
55.61800003051758	37579.69921875	
57.12099838256836	35380.3984375	
58.62400054931641	34058.8984375	
60.12699890136719	32528.099609375	
61.63000106811523	31509.5	
63.13299942016602	30377.099609375	
64.63600158691406	29533.400390625	
66.13999938964844	28684.400390625	
67.64299774169922	28340.19921875	
69.14600372314453	27981.30078125	
70.64900207519531	27487.900390625	
72.15200042724609	26598.69921875	
73.65499877929688	26503.30078125	
75.15799713134766	26074.	
76.66100311279297	25939.69921875	
78.16500091552734	25833.900390625	
79.66799926757813	25653.69921875	
81.17099761962891	25083.599609375	
82.67400360107422	25142.30078125	
84.177001953125	24780.	
85.68000030517578	24998.80078125	
87.18299865722656	24736.69921875	
88.68599700927734	24434.400390625	
90.19000244140625	23996.400390625	
91.69300079345703	23887.	
93.19599914550781	23924.30078125	
94.69899749755859	23361.30078125	
96.20200347900391	23963.	
97.70500183105469	23228.599609375	
99.20800018310547	22836.69921875	
100.7109985351563	22903.900390625	
102.2149963378906	22841.80078125	
103.7180023193359	22522.5	
105.2210006713867	22646.5	
106.7239990234375	22437.	
108.2269973754883	22284.30078125	
109.7300033569336	22112.900390625	
111.2330017089844	22179.69921875	
112.7360000610352	22260.400390625	
114.2399978637695	22105.599609375	
115.7429962158203	21892.19921875	
117.2460021972656	21649.400390625	
118.7490005493164	21587.400390625	
120.2519989013672	21528.	
121.754997253418	21457.5	
123.2580032348633	21712.599609375	
124.7610015869141	21714.900390625	
126.2649993896484	21543.30078125	
127.7679977416992	21670.69921875	
129.27099609375	21164.599609375	
130.7740020751953	21463.400390625	
132.2769927978516	21512.80078125	
133.7799987792969	21466.80078125	
135.2830047607422	21398.80078125	
136.7859954833984	21716.80078125	
138.2890014648438	21630.099609375	
139.7929992675781	22155.	
141.2960052490234	24399.19921875	
142.7989959716797	34102.5	
144.302001953125	65646.8984375	
145.8049926757813	149068.796875	
147.3079986572266	349313.59375	
148.8110046386719	722704.	
150.3139953613281	1355518.375	
151.8179931640625	2244633.5	
153.3209991455078	3300288.	
154.8240051269531	4284774.5	
156.3269958496094	4935340.5	
157.8300018310547	5248818.5	
159.3329925537109	4966899.	
160.8359985351563	4419732.	
162.3390045166016	3635520.	
163.8430023193359	2893452.75	
165.3459930419922	2213958.5	
166.8489990234375	1662112.	
168.3520050048828	1221820.75	
169.8549957275391	888123.1875	
171.3580017089844	642656.	
172.8609924316406	460457.59375	
174.3639984130859	330124.	
175.8679962158203	242030.	
177.3710021972656	180323.59375	
178.8739929199219	138943.40625	
180.3769989013672	109893.203125	
181.8800048828125	91122.3984375	
183.3829956054688	78148.6015625	
184.8860015869141	69169.6015625	
186.3890075683594	62939.19921875	
187.8930053710938	56338.30078125	
189.39599609375	53064.5	
190.8990020751953	49245.80078125	
192.4019927978516	46066.1015625	
193.9049987792969	43771.3984375	
195.4080047607422	42132.3984375	
196.9109954833984	40311.80078125	
198.4140014648438	38288.	
199.9179992675781	37458.80078125	
201.4210052490234	36328.1015625	
202.9239959716797	35023.	
204.427001953125	34281.19921875	
205.9299926757813	33266.6015625	
207.4329986572266	32171.400390625	
208.9360046386719	32116.099609375	
210.4389953613281	30692.599609375	
211.9429931640625	30559.80078125	
213.4459991455078	30086.900390625	
214.9490051269531	29522.19921875	
216.4519958496094	29287.900390625	
217.9550018310547	28816.5	
219.4579925537109	28276.	
220.9609985351563	27896.	
222.4640045166016	28384.19921875	
223.9680023193359	27325.80078125	
225.4709930419922	27455.80078125	
226.9739990234375	26957.599609375	
228.4770050048828	26476.099609375	
229.9799957275391	26811.599609375	
231.4830017089844	26162.69921875	
232.9859924316406	26009.099609375	
234.4889984130859	25830.5	
235.9929962158203	25510.400390625	
237.4960021972656	25208.900390625	
238.9989929199219	25164.19921875	
240.5019989013672	24939.400390625	
242.0050048828125	24836.19921875	
